เขต,เครือข่าย,ประเภท,รหัสหน่วยบริการ,ชื่อหน่วยบริการ,วัคซีน,Measure Names,Measure Values
เขต 7 ขอนแก่น,11082,ลูกข่าย,05378,รพ.สต.บ้านพิมูล,V11:ฉีดวัคซีนป้องกันโรคป้องกันโรคไข้หวัดใหญ่ตามฤดูกาล(7กลุ่มเสี่ยง),เป้าหมาย(ทั้งหมด),0
เขต 7 ขอนแก่น,11082,ลูกข่าย,05379,รพ.สต.บ้านคำเหมือดแก้ว,V11:ฉีดวัคซีนป้องกันโรคป้องกันโรคไข้หวัดใหญ่ตามฤดูกาล(7กลุ่มเสี่ยง),ฉีด,307
เขต 7 ขอนแก่น,11082,ลูกข่าย,05379,รพ.สต.บ้านคำเหมือดแก้ว,V11:ฉีดวัคซีนป้องกันโรคป้องกันโรคไข้หวัดใหญ่ตามฤดูกาล(7กลุ่มเสี่ยง),เป้าหมาย(รายหน่วย),420
เขต 7 ขอนแก่น,11082,ลูกข่าย,05379,รพ.สต.บ้านคำเหมือดแก้ว,V11:ฉีดวัคซีนป้องกันโรคป้องกันโรคไข้หวัดใหญ่ตามฤดูกาล(7กลุ่มเสี่ยง),เป้าหมาย(ทั้งหมด),0
เขต 7 ขอนแก่น,11082,ลูกข่าย,05380,รพ.สต.บ้านโนนขี้ควง,V11:ฉีดวัคซีนป้องกันโรคป้องกันโรคไข้หวัดใหญ่ตามฤดูกาล(7กลุ่มเสี่ยง),ฉีด,70
เขต 7 ขอนแก่น,11082,ลูกข่าย,05380,รพ.สต.บ้านโนนขี้ควง,V11:ฉีดวัคซีนป้องกันโรคป้องกันโรคไข้หวัดใหญ่ตามฤดูกาล(7กลุ่มเสี่ยง),เป้าหมาย(รายหน่วย),405
เขต 7 ขอนแก่น,11082,ลูกข่าย,05380,รพ.สต.บ้านโนนขี้ควง,V11:ฉีดวัคซีนป้องกันโรคป้องกันโรคไข้หวัดใหญ่ตามฤดูกาล(7กลุ่มเสี่ยง),เป้าหมาย(ทั้งหมด),0
เขต 7 ขอนแก่น,11082,ลูกข่าย,05381,รพ.สต.บ้านทรายทอง,V11:ฉีดวัคซีนป้องกันโรคป้องกันโรคไข้หวัดใหญ่ตามฤดูกาล(7กลุ่มเสี่ยง),ฉีด,159
เขต 7 ขอนแก่น,11082,ลูกข่าย,05381,รพ.สต.บ้านทรายทอง,V11:ฉีดวัคซีนป้องกันโรคป้องกันโรคไข้หวัดใหญ่ตามฤดูกาล(7กลุ่มเสี่ยง),เป้าหมาย(รายหน่วย),385
เขต 7 ขอนแก่น,11082,ลูกข่าย,05381,รพ.สต.บ้านทรายทอง,V11:ฉีดวัคซีนป้องกันโรคป้องกันโรคไข้หวัดใหญ่ตามฤดูกาล(7กลุ่มเสี่ยง),เป้าหมาย(ทั้งหมด),0
เขต 7 ขอนแก่น,11082,ลูกข่าย,14284,รพ.สต.บ้านหาดทรายมูล,V11:ฉีดวัคซีนป้องกันโรคป้องกันโรคไข้หวัดใหญ่ตามฤดูกาล(7กลุ่มเสี่ยง),ฉีด,173
เขต 7 ขอนแก่น,11082,ลูกข่าย,14284,รพ.สต.บ้านหาดทรายมูล,V11:ฉีดวัคซีนป้องกันโรคป้องกันโรคไข้หวัดใหญ่ตามฤดูกาล(7กลุ่มเสี่ยง),เป้าหมาย(รายหน่วย),388
เขต 7 ขอนแก่น,11082,ลูกข่าย,14284,รพ.สต.บ้านหาดทรายมูล,V11:ฉีดวัคซีนป้องกันโรคป้องกันโรคไข้หวัดใหญ่ตามฤดูกาล(7กลุ่มเสี่ยง),เป้าหมาย(ทั้งหมด),0
เขต 7 ขอนแก่น,11083,แม่ข่าย,11083,รพ.สหัสขันธ์,V11:ฉีดวัคซีนป้องกันโรคป้องกันโรคไข้หวัดใหญ่ตามฤดูกาล(7กลุ่มเสี่ยง),ฉีด,783
เขต 7 ขอนแก่น,11083,แม่ข่าย,11083,รพ.สหัสขันธ์,V11:ฉีดวัคซีนป้องกันโรคป้องกันโรคไข้หวัดใหญ่ตามฤดูกาล(7กลุ่มเสี่ยง),เป้าหมาย(รายหน่วย),820
เขต 7 ขอนแก่น,11083,แม่ข่าย,11083,รพ.สหัสขันธ์,V11:ฉีดวัคซีนป้องกันโรคป้องกันโรคไข้หวัดใหญ่ตามฤดูกาล(7กลุ่มเสี่ยง),เป้าหมาย(ทั้งหมด),4800
เขต 7 ขอนแก่น,11083,ลูกข่าย,05382,รพ.สต.บ้านคำลือชา,V11:ฉีดวัคซีนป้องกันโรคป้องกันโรคไข้หวัดใหญ่ตามฤดูกาล(7กลุ่มเสี่ยง),ฉีด,288
เขต 7 ขอนแก่น,11083,ลูกข่าย,05382,รพ.สต.บ้านคำลือชา,V11:ฉีดวัคซีนป้องกันโรคป้องกันโรคไข้หวัดใหญ่ตามฤดูกาล(7กลุ่มเสี่ยง),เป้าหมาย(รายหน่วย),410
เขต 7 ขอนแก่น,11083,ลูกข่าย,05382,รพ.สต.บ้านคำลือชา,V11:ฉีดวัคซีนป้องกันโรคป้องกันโรคไข้หวัดใหญ่ตามฤดูกาล(7กลุ่มเสี่ยง),เป้าหมาย(ทั้งหมด),0
เขต 7 ขอนแก่น,11083,ลูกข่าย,05383,รพ.สต.บ้านโนนสมบูรณ์,V11:ฉีดวัคซีนป้องกันโรคป้องกันโรคไข้หวัดใหญ่ตามฤดูกาล(7กลุ่มเสี่ยง),ฉีด,138
เขต 7 ขอนแก่น,11083,ลูกข่าย,05383,รพ.สต.บ้านโนนสมบูรณ์,V11:ฉีดวัคซีนป้องกันโรคป้องกันโรคไข้หวัดใหญ่ตามฤดูกาล(7กลุ่มเสี่ยง),เป้าหมาย(รายหน่วย),235
เขต 7 ขอนแก่น,11083,ลูกข่าย,05383,รพ.สต.บ้านโนนสมบูรณ์,V11:ฉีดวัคซีนป้องกันโรคป้องกันโรคไข้หวัดใหญ่ตามฤดูกาล(7กลุ่มเสี่ยง),เป้าหมาย(ทั้งหมด),0
เขต 7 ขอนแก่น,11083,ลูกข่าย,05384,รพ.สต.บ้านนามะเขือ,V11:ฉีดวัคซีนป้องกันโรคป้องกันโรคไข้หวัดใหญ่ตามฤดูกาล(7กลุ่มเสี่ยง),ฉีด,160
เขต 7 ขอนแก่น,11083,ลูกข่าย,05384,รพ.สต.บ้านนามะเขือ,V11:ฉีดวัคซีนป้องกันโรคป้องกันโรคไข้หวัดใหญ่ตามฤดูกาล(7กลุ่มเสี่ยง),เป้าหมาย(รายหน่วย),950
เขต 7 ขอนแก่น,11083,ลูกข่าย,05384,รพ.สต.บ้านนามะเขือ,V11:ฉีดวัคซีนป้องกันโรคป้องกันโรคไข้หวัดใหญ่ตามฤดูกาล(7กลุ่มเสี่ยง),เป้าหมาย(ทั้งหมด),0
เขต 7 ขอนแก่น,11083,ลูกข่าย,05385,รพ.สต.บ้านโคกก่อง,V11:ฉีดวัคซีนป้องกันโรคป้องกันโรคไข้หวัดใหญ่ตามฤดูกาล(7กลุ่มเสี่ยง),ฉีด,226
